rfam_acc	db_id	comment	db_link	other_params	type
RF02286	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02286	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02286	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02287	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02287	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02287	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02288	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02288	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02288	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02289	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02289	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02289	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02290	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02290	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02290	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02291	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02291	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02291	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02292	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02292	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02292	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02293	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02293	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02293	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02294	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02294	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02294	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02295	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02295	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02295	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02296	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02296	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02296	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02297	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02297	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02297	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02298	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02298	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02298	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02299	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02299	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02299	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02300	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02300	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02300	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02301	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02301	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02301	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02302	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02302	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02302	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02303	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02303	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02303	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02304	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02304	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02304	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02305	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02305	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02305	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02306	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02306	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02306	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02307	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02307	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02307	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02308	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02308	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02308	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02309	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02309	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02309	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02310	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02310	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02310	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02311	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02311	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02311	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02312	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02312	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02312	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02313	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02313	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02313	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02314	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02314	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02314	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02315	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02315	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02315	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02316	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02316	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02316	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02317	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02317	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02317	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02318	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02318	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02318	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02319	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02319	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02319	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02320	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02320	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02320	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02321	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02321	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02321	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02322	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02322	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02322	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02323	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02323	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02323	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02324	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02324	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02324	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02325	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02325	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02325	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02326	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02326	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02326	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02327	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02327	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02327	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02328	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02328	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02328	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02329	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02329	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02329	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02330	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02330	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02330	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02331	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02331	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02331	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02332	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02332	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02332	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02333	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02333	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02333	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02334	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02334	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02334	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02335	SO		0000593	C_D_box_snoRNA	Gene; miRNA;
RF02335	SO		0000276	microRNA	Gene; miRNA;
RF02335	GO		0006396	RNA processing	Gene; miRNA;
RF02335	GO		0005730	nucleolus	Gene; miRNA;
RF02335	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF02335	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF02336	SO		0000593	C_D_box_snoRNA	Gene; miRNA;
RF02336	SO		0000276	microRNA	Gene; miRNA;
RF02336	GO		0006396	RNA processing	Gene; miRNA;
RF02336	GO		0005730	nucleolus	Gene; miRNA;
RF02336	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF02336	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF02337	SO		0000593	C_D_box_snoRNA	Gene; miRNA;
RF02337	SO		0000276	microRNA	Gene; miRNA;
RF02337	GO		0006396	RNA processing	Gene; miRNA;
RF02337	GO		0005730	nucleolus	Gene; miRNA;
RF02337	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF02337	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF02338	SO		0000593	C_D_box_snoRNA	Gene; miRNA;
RF02338	SO		0000276	microRNA	Gene; miRNA;
RF02338	GO		0006396	RNA processing	Gene; miRNA;
RF02338	GO		0005730	nucleolus	Gene; miRNA;
RF02338	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF02338	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF02339	SO		0000593	C_D_box_snoRNA	Gene; miRNA;
RF02339	SO		0000276	microRNA	Gene; miRNA;
RF02339	GO		0006396	RNA processing	Gene; miRNA;
RF02339	GO		0005730	nucleolus	Gene; miRNA;
RF02339	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF02339	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF02340	SO		0005836	regulatory_region	Cis-reg;
RF02341	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02342	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02343	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02344	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02345	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02346	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02347	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02348	SO		0000655	ncRNA	Gene;
RF02349	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02350	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02351	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02353	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02354	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02355	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02356	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02357	SO		0000374	ribozyme	Gene; ribozyme;
RF02358	SO		0005836	regulatory_region	Cis-reg; thermoregulator;
RF02358	GO		0009266	response to temperature stimulus	Cis-reg; thermoregulator;
RF02359	SO		0005836	regulatory_region	Cis-reg;
RF02360	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02362	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02363	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02364	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02365	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02366	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02367	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02368	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02369	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02370	SO		0000233	mature_transcript	Cis-reg; leader;
RF02370	GO		0010468	regulation of gene expression	Cis-reg; leader;
RF02371	SO		0000233	mature_transcript	Cis-reg; leader;
RF02371	GO		0010468	regulation of gene expression	Cis-reg; leader;
RF02372	SO		0000233	mature_transcript	Cis-reg; leader;
RF02372	GO		0010468	regulation of gene expression	Cis-reg; leader;
RF02373	SO		0000233	mature_transcript	Cis-reg; leader;
RF02373	GO		0010468	regulation of gene expression	Cis-reg; leader;
RF02374	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02374	GO		0009372	quorum sensing	Gene; sRNA;
RF02375	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02375	GO		0006521	regulation of cellular amino acid metabolic process	Gene; sRNA;
RF02376	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02376	GO		0045947	negative regulation of translational initiation	Gene; sRNA;
RF02376	GO		0000900	translation repressor activity, nucleic acid binding	Gene; sRNA;
RF02377	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02378	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02379	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02384	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02385	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02386	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02387	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02388	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02389	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02390	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02392	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02393	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02394	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02395	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02396	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02397	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02398	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02399	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02400	SO		0005836	regulatory_region	Cis-reg;
RF02400	GO		0006417	regulation of translation	Cis-reg;
RF02401	SO		0005836	regulatory_region	Cis-reg;
RF02401	GO		0048255	mRNA stabilization	Cis-reg;
RF02402	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02402	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02402	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02403	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02403	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02403	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02404	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02405	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02406	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02406	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02406	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02407	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02407	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02407	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02408	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02408	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02408	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02409	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02409	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02409	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02410	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02410	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02410	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02411	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02411	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02411	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02412	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02412	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02412	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02413	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02413	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02413	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02414	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02415	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02416	SO		0005836	regulatory_region	Cis-reg;
RF02417	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02418	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02419	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02420	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02421	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02422	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02423	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02424	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02425	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02426	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02427	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02428	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02429	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02430	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02431	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02432	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02433	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02434	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02435	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02436	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02437	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02438	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02439	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02440	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02441	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02442	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02443	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02444	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02445	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02446	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02447	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02448	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02449	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02450	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02451	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02452	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02453	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02454	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02455	SO		0005836	regulatory_region	Cis-reg;
RF02456	SO		0005836	regulatory_region	Cis-reg;
RF02457	SO		0005836	regulatory_region	Cis-reg;
RF02458	SO		0005836	regulatory_region	Cis-reg;
RF02459	SO		0005836	regulatory_region	Cis-reg;
RF02460	SO		0005836	regulatory_region	Cis-reg;
RF02461	SO		0005836	regulatory_region	Cis-reg;
RF02462	SO		0000390	telomerase_RNA	Gene;
RF02462	GO		0007004	telomere maintenance via telomerase	Gene;
RF02462	GO		0003720	telomerase activity	Gene;
RF02462	GO		0000333	telomerase catalytic core complex	Gene;
RF02463	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02464	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02465	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02466	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02467	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02468	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02469	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02470	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02471	SO		0001263	ncRNA_gene	Gene; sRNA;
RF02472	SO		0000385	RNase_MRP_RNA	Gene; ribozyme;
RF02472	GO		0006364	rRNA processing	Gene; ribozyme;
RF02472	GO		0000171	ribonuclease MRP activity	Gene; ribozyme;
RF02472	GO		0000172	ribonuclease MRP complex	Gene; ribozyme;
RF02473	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02473	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02473	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02474	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02474	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02474	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02475	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02475	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02475	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02476	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02476	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02476	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02477	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02477	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02477	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02478	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02478	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02478	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02479	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02479	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02479	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02480	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF02480	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF02480	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF02481	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02481	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02481	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02482	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02482	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02482	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02483	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02483	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02483	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02484	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
RF02484	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF02484	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF02485	SO		0000594	H_ACA_box_snoRNA	Gene; snRNA; snoRNA; HACA-box;
