URS_taxid	CRS_start_relative_to_URS	CRS_end_relative_to_URS	chromosome	CRS_start_relative_to_genome	CRS_end_relative_to_genome	CRS_id	CRS_fdr
URS0000A7758A_9606	151	196	chr10	87342886	87342931	M1458394	35.44
URS000020E890_9606	151	196	chr10	87342886	87342931	M1458394	35.44
URS0000AA2574_9606	-35	10	chr10	87342886	87342931	M1458394	35.44
URS00009BEE0E_9606	-37	8	chr10	87342886	87342931	M1458394	35.44
URS00009B0BC5_9606	-38	7	chr10	87342886	87342931	M1458394	35.44
URS00008BD52F_9606	572	608	chr10	87344551	87344587	M0174942	14.68
URS00008BAA56_9606	189	225	chr10	87344551	87344587	M0174942	14.68
URS00008B654F_9606	114	169	chr10	87504597	87504652	M0174972	27.76
URS00009BC5BF_9606	137	192	chr10	87504597	87504652	M0174972	27.76
URS00008B654F_9606	48	93	chr10	87504673	87504718	M0174976	24.43
URS00009BC5BF_9606	71	116	chr10	87504673	87504718	M0174976	24.43
URS00001B0EFC_9606	121	155	chr10	87622326	87622360	M0174989	16.64
URS00008B732A_9606	-31	3	chr10	87622326	87622360	M0174989	16.64
URS00009B3F72_9606	1254	1287	chr10	88071905	88071938	M0175108	24.43
URS00009B3F72_9606	1222	1256	chr10	88071936	88071970	M0175107	21.69
URS00008BD3B9_9606	533	563	chr10	88149970	88150000	M0175130	13.86
URS00008B5922_9606	533	563	chr10	88149970	88150000	M0175130	13.86
URS00008BF7A9_9606	1009	1057	chr10	88216851	88216899	M1458616	18.19
URS00008BFEEB_9606	63	107	chr10	88699745	88699789	M0175284	16.64
URS00008BBE74_9606	465	517	chr10	89307686	89307738	M0175415	14.35
URS00008B6200_9606	549	583	chr10	89837535	89837569	M1459023	9.71
URS00008B91C8_9606	318	352	chr10	89837535	89837569	M1459023	9.71
URS00004F01E2_9606	318	352	chr10	89837535	89837569	M1459023	9.71
URS00002EF0A4_9606	318	352	chr10	89837535	89837569	M1459023	9.71
URS000075A40C_9606	318	352	chr10	89837535	89837569	M1459023	9.71
URS00008BEEBA_9606	318	352	chr10	89837535	89837569	M1459023	9.71
URS00009BABCB_9606	317	351	chr10	89837535	89837569	M1459023	9.71
URS00008B6200_9606	872	939	chr10	89837858	89837925	M0175515	35.44
URS00008B91C8_9606	641	708	chr10	89837858	89837925	M0175515	35.44
URS00004F01E2_9606	641	708	chr10	89837858	89837925	M0175515	35.44
URS00002EF0A4_9606	641	708	chr10	89837858	89837925	M0175515	35.44
URS000075A40C_9606	641	708	chr10	89837858	89837925	M0175515	35.44
URS00008BEEBA_9606	641	708	chr10	89837858	89837925	M0175515	35.44
URS00009BABCB_9606	640	707	chr10	89837858	89837925	M0175515	35.44
URS00008BF4F8_9606	1410	1477	chr10	89837858	89837925	M0175515	35.44
URS00008B6200_9606	948	1000	chr10	89837934	89837986	M1459025	35.44
URS00008B91C8_9606	717	769	chr10	89837934	89837986	M1459025	35.44
URS00004F01E2_9606	717	769	chr10	89837934	89837986	M1459025	35.44
URS00002EF0A4_9606	717	769	chr10	89837934	89837986	M1459025	35.44
URS000075A40C_9606	717	769	chr10	89837934	89837986	M1459025	35.44
URS00008BEEBA_9606	717	769	chr10	89837934	89837986	M1459025	35.44
URS00009BABCB_9606	716	768	chr10	89837934	89837986	M1459025	35.44
URS00008BF4F8_9606	1349	1401	chr10	89837934	89837986	M1459025	35.44
URS00008B6200_9606	1462	1526	chr10	89838448	89838512	M0175519	13.88
URS00008B91C8_9606	1231	1295	chr10	89838448	89838512	M0175519	13.88
URS00004F01E2_9606	1231	1295	chr10	89838448	89838512	M0175519	13.88
URS00002EF0A4_9606	1231	1295	chr10	89838448	89838512	M0175519	13.88
URS000075A40C_9606	1231	1295	chr10	89838448	89838512	M0175519	13.88
URS00008BEEBA_9606	1231	1295	chr10	89838448	89838512	M0175519	13.88
URS00009BABCB_9606	1230	1294	chr10	89838448	89838512	M0175519	13.88
URS00008BF4F8_9606	823	887	chr10	89838448	89838512	M0175519	13.88
URS000040DB54_9606	28	92	chr10	89838448	89838512	M0175519	13.88
URS000050EBA9_9606	4	68	chr10	89838448	89838512	M0175519	13.88
URS000037889D_9606	116	195	chr10	90402614	90402693	M0175619	11.66
URS00009B7269_9606	116	195	chr10	90402614	90402693	M0175619	11.66
URS00002CC376_9606	165	212	chr10	90997502	90997549	M0175749	28.85
URS00008B3627_9606	115	173	chr10	91036210	91036268	M0175754	16.64
URS00009C15DA_9606	115	173	chr10	91036210	91036268	M0175754	16.64
URS00008BEEA0_9606	12	43	chr10	91109403	91109434	M1459284	24.43
URS00009B97AB_9606	11	42	chr10	91109403	91109434	M1459284	24.43
URS00009C2180_9606	244	335	chr10	91524815	91524906	M1459388	18.19
URS00008BCD2F_9606	-71	17	chr10	91775491	91775579	M0175922	10.85
URS00008C39DC_9606	753	806	chr10	92419575	92419628	M0176023	8.82
URS00009B3C97_9606	754	807	chr10	92419575	92419628	M0176023	8.82
URS00008B8747_9606	915	968	chr10	92419575	92419628	M0176023	8.82
URS00008BEA29_9606	909	962	chr10	92419575	92419628	M0176023	8.82
URS00008C39DC_9606	347	402	chr10	92419979	92420034	M1459543	21.69
URS00009B3C97_9606	348	403	chr10	92419979	92420034	M1459543	21.69
URS00008BEA29_9606	1313	1368	chr10	92419979	92420034	M1459543	21.69
URS00008BA78F_9606	77	152	chr10	92593238	92593313	M1459590	35.44
URS00007E0DB5_9606	89	122	chr10	93073098	93073131	M0176221	35.44
URS00009AE09A_9606	2231	2287	chr10	93576998	93577054	M1459896	18.19
URS0000811749_9606	1638	1684	chr10	93764090	93764136	M1460000	13.88
URS0000811749_9606	81	128	chr10	93766865	93766912	M1460004	16.64
URS00008B7226_9606	418	466	chr10	93993637	93993685	M1460093	27.76
URS00003C56B9_9606	264	313	chr10	94105847	94105896	M0176644	5.83
URS000034BA63_9606	45	83	chr10	94227206	94227244	M0176693	28.85
URS00009C5C39_9606	46	84	chr10	94227206	94227244	M0176693	28.85
URS00009C4173_9606	44	110	chr10	95111656	95111722	M1460240	14.35
URS00008C2697_9606	1	60	chr10	95183653	95183712	M1460248	27.76
URS00008C2697_9606	397	439	chr10	95184049	95184091	M0176831	24.43
URS00000E20EA_9606	2	48	chr10	95846460	95846506	M1460557	6.44
URS00008BF766_9606	236	287	chr10	95999957	96000008	M1460596	15.94
URS00008B5F83_9606	749	787	chr10	96083784	96083822	M1460630	18.19
URS00008BA1C9_9606	1693	1735	chr10	96088368	96088410	M0177123	15.94
URS00008B3602_9606	753	816	chr10	96129677	96129740	M1460642	9.24
URS00008B8151_9606	-37	26	chr10	96129677	96129740	M1460642	9.24
URS00008B585E_9606	-57	6	chr10	96129677	96129740	M1460642	9.24
URS00008B3602_9606	368	414	chr10	96130079	96130125	M1460645	35.44
URS00008B2459_9606	24	70	chr10	96130079	96130125	M1460645	35.44
URS00008B57BB_9606	8	54	chr10	96130079	96130125	M1460645	35.44
URS00008B3602_9606	13	46	chr10	96130447	96130480	M1460648	21.69
URS000034BF7D_9606	1065	1146	chr10	96293103	96293184	M1460687	18.19
URS00008B66E7_9606	1065	1146	chr10	96293103	96293184	M1460687	18.19
URS000034BF7D_9606	529	609	chr10	96293640	96293720	M1460688	18.86
URS00008B66E7_9606	529	609	chr10	96293640	96293720	M1460688	18.86
URS000034BF7D_9606	7	60	chr10	96294189	96294242	M0177161	18.19
URS00008B66E7_9606	7	60	chr10	96294189	96294242	M0177161	18.19
URS00008C0118_9606	410	463	chr10	96294189	96294242	M0177161	18.19
URS00009BFD16_9606	409	462	chr10	96294189	96294242	M0177161	18.19
URS00009C52CD_9606	236	273	chr10	96615007	96615044	M0177341	18.86
URS00008BDFFA_9606	118	155	chr10	96615007	96615044	M0177341	18.86
URS00008B7DB0_9606	11	50	chr10	97199270	97199309	M1461261	18.86
URS00008B3329_9606	11	50	chr10	97199270	97199309	M1461261	18.86
URS00009B2C7B_9606	10	49	chr10	97199270	97199309	M1461261	18.86
URS00008B4A88_9606	259	317	chr10	97849201	97849259	M0177864	18.19
URS000014C56F_9606	-5	50	chr10	97883380	97883435	M0177914	18.86
URS000069CDB6_9606	86	172	chr10	98015817	98015903	M1461689	18.19
URS00009BCB5B_9606	6878	6934	chr10	98275334	98275390	M0140423	13.88
URS00008BF2BD_9606	1725	1794	chr10	98396809	98396878	M1424849	18.19
URS00008B8CF2_9606	60	111	chr10	98436412	98436463	M0140507	14.35
URS00008B8CF2_9606	6568	6649	chr10	98442920	98443001	M1424869	24.43
URS00009C22CA_9606	-43	38	chr10	98442920	98443001	M1424869	24.43
URS00008B8CF2_9606	7154	7193	chr10	98443506	98443545	M0140511	18.86
URS00009AEBDD_9606	83	156	chr10	99659195	99659268	M0140826	35.44
URS00008BB933_9606	21	62	chr10	99789349	99789390	M0140882	9.24
URS00009AFF39_9606	-82	5	chr10	99928077	99928164	M1425347	15.94
URS000033360C_9606	-82	5	chr10	99928077	99928164	M1425347	15.94
URS00009C2380_9606	-82	5	chr10	99928077	99928164	M1425347	15.94
URS000000F66C_9606	-82	5	chr10	99928077	99928164	M1425347	15.94
URS00008BCBA0_9606	-82	5	chr10	99928077	99928164	M1425347	15.94
URS0000CCE041_9606	-82	5	chr10	99928077	99928164	M1425347	15.94
URS00008B6CA5_9606	357	433	chr10	100341232	100341308	M0141082	24.43
URS00008B2949_9606	283	336	chr10	100361922	100361975	M1425529	15.94
URS00008B2949_9606	539	591	chr10	100362178	100362230	M1425537	11.72
URS00008B2949_9606	78	250	chr10	100362911	100363083	M1425542	4.98
URS00008B2949_9606	310	454	chr10	100363143	100363287	M1425552	16.64
URS00008B8568_9606	2116	2173	chr10	100373322	100373379	M1425577	12.31
URS0000BC63E9_9606	652	749	chr10	100413332	100413429	M1425584	14.35
URS0000296374_9606	399	496	chr10	100413332	100413429	M1425584	14.35
URS00008BC15D_9606	-144	54	chr10	100464608	100464806	M1425611	11.66
URS00008B444A_9606	286	319	chr10	100645481	100645514	M0141265	11.72
URS00008B42B8_9606	143	176	chr10	100645481	100645514	M0141265	11.72
URS00009AFEEA_9606	420	487	chr10	100730683	100730750	M1425833	21.69
URS00009AFEEA_9606	1117	1170	chr10	100731380	100731433	M0141335	24.43
URS00008BD6D1_9606	492	545	chr10	100731380	100731433	M0141335	24.43
URS00009AFEEA_9606	1316	1354	chr10	100731579	100731617	M1425844	27.76
URS00008BD6D1_9606	691	729	chr10	100731579	100731617	M1425844	27.76
URS00009AFEEA_9606	1398	1438	chr10	100731661	100731701	M1425842	8.27
URS00008B6A1F_9606	-52	43	chr10	100746211	100746306	M0141422	24.43
URS00008BE1FF_9606	347	398	chr10	101050452	101050503	M0141638	24.43
URS000081219E_9606	950	1018	chr10	101089685	101089753	M0141664	18.28
URS00008121F1_9606	950	1018	chr10	101089685	101089753	M0141664	18.28
URS00008BBF38_9606	950	1018	chr10	101089685	101089753	M0141664	18.28
URS00008BBF38_9606	950	1018	chr10	101089685	101089753	M0141664	18.28
URS00008BAEE7_9606	4	72	chr10	101089685	101089753	M0141664	18.28
URS00008BE85F_9606	39	74	chr10	101107631	101107666	M0141680	24.43
URS00008BAD4E_9606	43	94	chr10	101132824	101132875	M0141720	35.44
URS00001F7F88_9606	22	84	chr10	101136846	101136908	M0141750	12.56
URS00009C23A8_9606	23	85	chr10	101136846	101136908	M0141750	12.56
URS00008B5CA7_9606	296	341	chr10	101140926	101140971	M0141759	24.43
URS000081217A_9606	296	341	chr10	101140926	101140971	M0141759	24.43
URS00008BC837_9606	-36	26	chr10	101226021	101226083	M1426183	12.56
URS00008BC837_9606	712	781	chr10	101226769	101226838	M0141807	18.86
URS00008BC837_9606	839	932	chr10	101226896	101226989	M1426187	14.35
URS00008BC837_9606	1002	1066	chr10	101227059	101227123	M1426192	21.69
URS00008BC837_9606	704	785	chr10	101228632	101228713	M1426196	18.28
URS00008BA56C_9606	123	204	chr10	101228632	101228713	M1426196	18.28
URS00008BEBB6_9606	1114	1156	chr10	101234657	101234699	M1426215	11.03
URS0000596412_9606	774	829	chr10	101236841	101236896	M0141834	21.69
URS00009BD634_9606	772	827	chr10	101236841	101236896	M0141834	21.69
URS00009BD634_9606	571	633	chr10	101238508	101238570	M1426219	18.28
URS0000596412_9606	570	632	chr10	101238508	101238570	M1426219	18.28
URS00008B29F2_9606	570	632	chr10	101238508	101238570	M1426219	18.28
URS000075A252_9606	570	632	chr10	101238508	101238570	M1426219	18.28
URS00008B714C_9606	278	340	chr10	101238508	101238570	M1426219	18.28
URS00002F99EC_9606	278	340	chr10	101238508	101238570	M1426219	18.28
URS00008BD962_9606	278	340	chr10	101238508	101238570	M1426219	18.28
URS0000513AF1_9606	-11	51	chr10	101238508	101238570	M1426219	18.28
URS00008B68EE_9606	-46	16	chr10	101238508	101238570	M1426219	18.28
URS00009BD634_9606	663	733	chr10	101238600	101238670	M1426224	27.76
URS0000596412_9606	662	732	chr10	101238600	101238670	M1426224	27.76
URS00008B29F2_9606	662	732	chr10	101238600	101238670	M1426224	27.76
URS000075A252_9606	662	732	chr10	101238600	101238670	M1426224	27.76
URS00008B714C_9606	370	440	chr10	101238600	101238670	M1426224	27.76
URS00002F99EC_9606	370	440	chr10	101238600	101238670	M1426224	27.76
URS00008BD962_9606	370	440	chr10	101238600	101238670	M1426224	27.76
URS0000513AF1_9606	81	151	chr10	101238600	101238670	M1426224	27.76
URS00008B68EE_9606	46	116	chr10	101238600	101238670	M1426224	27.76
URS00008BE55C_9606	206	286	chr10	101244272	101244352	M1426252	18.86
URS00005D9567_9606	535	600	chr10	101253968	101254033	M1426258	18.19
URS00009AF2F1_9606	535	600	chr10	101253968	101254033	M1426258	18.19
URS00005D9567_9606	351	402	chr10	101263149	101263200	M1426274	9.24
URS00009AF2F1_9606	352	403	chr10	101263149	101263200	M1426274	9.24
URS00009AF9D4_9606	2	89	chr10	101286227	101286314	M0141893	0.0
URS00008C004F_9606	736	779	chr10	101828916	101828959	M1426530	7.37
URS00008B6001_9606	151	231	chr10	101837723	101837803	M0142277	18.19
URS00008B6001_9606	491	537	chr10	101838063	101838109	M1426537	11.72
URS00008B6001_9606	673	708	chr10	101838245	101838280	M0142279	13.86
URS00008B7C0C_9606	1996	2042	chr10	102087983	102088029	M1426604	18.19
URS00008BD895_9606	38	72	chr10	102394147	102394181	M0142481	35.44
URS00008BB1E3_9606	2427	2467	chr10	102456266	102456306	M0142519	14.35
URS00008B80CC_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008B9054_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00009C395D_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008B8CDC_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008BA9F7_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008B6734_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008BD3FF_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008BC5A1_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS000075B6B9_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008BAD80_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS000075DFC1_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008B6618_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008B8733_9606	930	970	chr10	102456266	102456306	M0142519	14.35
URS00008BF575_9606	-54	44	chr10	102460836	102460934	M0142531	18.28
URS0000346C72_9606	287	431	chr10	102483325	102483469	M1426746	18.19
URS00008BE923_9606	3469	3519	chr10	103642723	103642773	M1427322	16.64
URS00008B5A4D_9606	79	145	chr10	103739849	103739915	M0143253	18.28
URS00008B4219_9606	514	632	chr10	104341286	104341404	M1427812	14.68
URS00008B8CB2_9606	6	86	chr10	105492260	105492340	M0144126	9.92
URS0000357221_9606	141	250	chr10	105808742	105808851	M1428243	5.83
URS00009B1A87_9606	142	251	chr10	105808742	105808851	M1428243	5.83
URS00008B8D51_9606	143	197	chr10	106147763	106147817	M0144243	9.92
URS00009B238D_9606	-2	56	chr10	108454282	108454340	M0144638	14.35
URS00009C2A92_9606	15	73	chr10	108454282	108454340	M0144638	14.35
URS00009BB39D_9606	328	377	chr10	108970859	108970908	M1428881	28.85
URS00009BA00A_9606	5092	5132	chr10	109952780	109952820	M1429110	11.72
URS00009BA00A_9606	1613	1672	chr10	109956240	109956299	M1429112	16.64
URS00008B44BE_9606	827	877	chr10	110473951	110474001	M1429405	18.86
URS00008B8190_9606	306	355	chr10	110525360	110525409	M1429435	11.03
URS00008B891D_9606	314	380	chr10	110831374	110831440	M1429560	18.86
URS00008BACCD_9606	1168	1310	chr10	111020173	111020315	M0145478	10.85
URS00008BACCD_9606	2517	2565	chr10	111021522	111021570	M0145481	15.94
URS000075C57B_9606	7	69	chr10	112299620	112299682	M0145917	0.0
URS000075D043_9606	9	71	chr10	112299620	112299682	M0145917	0.0
URS000051071A_9606	-38	24	chr10	112299620	112299682	M0145917	0.0
URS000075B498_9606	-38	24	chr10	112299620	112299682	M0145917	0.0
URS000075F0AC_9606	-3	59	chr10	112299620	112299682	M0145917	0.0
URS0000552FF1_9606	-39	23	chr10	112299620	112299682	M0145917	0.0
URS0000372D5C_9606	40	125	chr10	112412524	112412609	M1430050	16.64
URS00009C535C_9606	41	126	chr10	112412524	112412609	M1430050	16.64
URS00008BC816_9606	40	125	chr10	112412524	112412609	M1430050	16.64
URS0000811AF8_9606	40	125	chr10	112412524	112412609	M1430050	16.64
URS00008B46B7_9606	2443	2473	chr10	112815928	112815958	M0146062	14.35
URS00008B46B7_9606	4182	4248	chr10	112817667	112817733	M0146065	24.43
URS00008B6AAA_9606	3220	3269	chr10	112822024	112822073	M0146075	13.86
URS000035FD8F_9606	412	451	chr10	112823901	112823940	M1430145	18.86
URS000075E616_9606	406	445	chr10	112823901	112823940	M1430145	18.86
URS00008B6AAA_9606	5097	5136	chr10	112823901	112823940	M1430145	18.86
URS000035FD8F_9606	2281	2316	chr10	112825770	112825805	M0146079	18.19
URS000075E616_9606	2275	2310	chr10	112825770	112825805	M0146079	18.19
URS00008B6AAA_9606	6966	7001	chr10	112825770	112825805	M0146079	18.19
URS00008BEE2A_9606	70	155	chr10	112888802	112888887	M1430207	10.41
URS00005987F7_9606	68	153	chr10	112888802	112888887	M1430207	10.41
URS00008BE154_9606	203	263	chr10	112944461	112944521	M0146141	11.66
URS00002D4DD7_9606	46	101	chr10	112950907	112950962	M1430243	18.19
URS00009B0AC6_9606	48	103	chr10	112950907	112950962	M1430243	18.19
URS00008B304E_9606	199	240	chr10	113085516	113085557	M0146289	11.66
URS00009B832E_9606	198	239	chr10	113085516	113085557	M0146289	11.66
URS000067020C_9606	2	61	chr10	113820460	113820519	M0146719	18.86
URS00008BAA8F_9606	1275	1315	chr10	113913030	113913070	M0146749	14.35
URS00008B24D2_9606	172	226	chr10	114045941	114045995	M0146801	11.72
URS00008BCA1B_9606	1687	1762	chr10	114425637	114425712	M0147017	13.88
URS00008B2E22_9606	217	256	chr10	114439834	114439873	M1431020	24.43
URS00009B1E6F_9606	-2	49	chr10	114819923	114819974	M0147137	7.59
URS00008C20DF_9606	-2	49	chr10	114819923	114819974	M0147137	7.59
URS00009BA1A1_9606	853	890	chr10	114991234	114991271	M0147188	16.64
URS00008B2B76_9606	230	316	chr10	115820172	115820258	M1431365	10.41
URS00008BC7AF_9606	2966	2996	chr10	116058404	116058434	M1431448	24.43
URS00008B40D6_9606	334	489	chr10	116832885	116833040	M1431859	16.64
URS000040F53F_9606	334	489	chr10	116832885	116833040	M1431859	16.64
URS00009BAF51_9606	334	489	chr10	116832885	116833040	M1431859	16.64
URS000040F53F_9606	-8	74	chr10	116835184	116835266	M1431865	13.88
URS00009BAF51_9606	-8	74	chr10	116835184	116835266	M1431865	13.88
URS000075A61D_9606	1	64	chr10	117167711	117167774	M0147932	24.43
URS000075C2EC_9606	-56	7	chr10	117167711	117167774	M0147932	24.43
URS000075ECFC_9606	-19	44	chr10	117167711	117167774	M0147932	24.43
URS00008BFB61_9606	46	76	chr10	117240097	117240127	M1432050	18.28
URS00000321A7_9606	55	85	chr10	117240097	117240127	M1432050	18.28
URS00009B18CE_9606	55	85	chr10	117240097	117240127	M1432050	18.28
URS000076EEAA_9606	1531	1583	chr10	117267086	117267138	M0147973	15.94
URS00008B39EB_9606	824	876	chr10	117267086	117267138	M0147973	15.94
URS00008BCB3D_9606	396	448	chr10	117270535	117270587	M0147976	14.68
URS00005D945F_9606	-32	45	chr10	117281859	117281936	M1432065	10.41
URS0000A76C99_9606	3336	3381	chr10	117487531	117487576	M0148038	18.19
URS000073968D_9606	3336	3381	chr10	117487531	117487576	M0148038	18.19
URS00008B83BB_9606	3336	3381	chr10	117487531	117487576	M0148038	18.19
URS00001AAE32_9606	3336	3381	chr10	117487531	117487576	M0148038	18.19
URS0000775292_9606	3336	3381	chr10	117487531	117487576	M0148038	18.19
URS0000777B32_9606	3336	3381	chr10	117487531	117487576	M0148038	18.19
URS00003A9380_9606	2	56	chr10	117490163	117490217	M1432110	9.24
URS00008BAB24_9606	2	56	chr10	117490163	117490217	M1432110	9.24
URS0000A76C99_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS000073968D_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS00008B83BB_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS00001AAE32_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS0000775292_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS0000777B32_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS000034CC95_9606	695	749	chr10	117490163	117490217	M1432110	9.24
URS00008B6F71_9606	162	213	chr10	117542120	117542171	M1432139	35.44
URS00007657F5_9606	149	200	chr10	117542120	117542171	M1432139	35.44
URS000015C29A_9606	164	215	chr10	117542120	117542171	M1432139	35.44
URS00009C4004_9606	165	216	chr10	117542120	117542171	M1432139	35.44
URS00008B83BB_9606	243	294	chr10	117542120	117542171	M1432139	35.44
URS0000775292_9606	325	376	chr10	117542120	117542171	M1432139	35.44
URS0000A76C99_9606	419	470	chr10	117542120	117542171	M1432139	35.44
URS00001AAE32_9606	243	294	chr10	117542120	117542171	M1432139	35.44
URS0000250FAC_9606	149	200	chr10	117542120	117542171	M1432139	35.44
URS00008BA47E_9606	34	88	chr10	117562360	117562414	M0148121	35.44
URS00008B5105_9606	127	176	chr10	117743152	117743201	M0148220	12.56
URS00008BB52C_9606	25	55	chr10	117821092	117821122	M1432266	13.86
URS00009B651B_9606	1966	2006	chr10	118102474	118102514	M0148360	15.94
URS00008BC934_9606	83	115	chr10	118257489	118257521	M1432413	18.86
URS00008B4F02_9606	1777	1821	chr10	118306246	118306290	M1432427	24.43
URS00009C2D28_9606	27	111	chr10	118336313	118336397	M0148436	11.66
